#{"t_start": 1734094232.1046083, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-4186.5,5000,11.714367
-3997.666667,5000,22.714078
-3915.166667,5000,34.789249
-3810.666667,5000,45.117292
-3737.333333,5000,56.890468
