#{"t_start": 1734094076.129984, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-4159.166667,5000,11.124478
-4000.833333,5000,23.263925
-3887.5,5000,37.770549
-3775.166667,5000,50.231135
-3515.166667,5000,64.295161
