#{"t_start": 1734093330.73734, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-4163.5,5000,9.031711
-3858.0,5000,17.918216
-3688.5,5000,28.221179
-3500.5,5000,37.042981
-3485.5,5000,47.910495
