#{"t_start": 1734096690.9943323, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-1380.25,2500,15.460433
-1278.25,2500,31.770203
-1263.5,2500,49.855786
-2380.0,2500,66.636626
-2551.25,2500,83.769093
-2513.0,2500,101.338082
-2489.25,2500,119.792957
-2519.0,2500,137.865283
-2528.5,2500,155.998446
-2506.0,2500,174.515837
