#{"t_start": 1734093065.0025094, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2143.25,2500,6.161885
-2093.5,2500,12.390764
-1950.0,2500,18.5933
-1955.75,2500,25.118936
-1847.0,2500,33.280263
-1849.0,2500,40.145701
-1787.75,2500,46.110689
-1836.75,2500,52.128897
-1758.5,2500,58.059995
-1765.0,2500,66.124569
