#{"t_start": 1734097316.2233713, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2533.0,2500,16.963779
-1791.166667,2500,34.578592
-1723.833333,2500,52.237351
-1705.333333,2500,69.94597
-1675.333333,2500,83.794897
-1692.333333,2500,97.735183
-1694.333333,2500,111.717211
-1686.833333,2500,125.925726
-1695.0,2500,140.119772
-1726.0,2500,154.252889
