#{"t_start": 1734097655.6634011, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-270.5,5000,31.230396
-106.0,5000,63.726964
-21.0,5000,96.161709
-192.0,5000,130.749436
-1.0,5000,165.045001
