#{"t_start": 1734097480.4501705, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2321.0,2500,22.875397
-2398.0,2500,46.145325
-2366.0,2500,70.879698
-2468.5,2500,94.524873
-2602.0,2500,117.365461
-2533.0,2500,141.061893
-3840.5,2500,165.119977
-2871.0,2500,189.071865
-2905.0,2500,213.250752
-3340.5,2500,236.696568
