#{"t_start": 1734096107.7080367, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2498.0,2500,15.76723
-2494.0,2500,32.2182
-2498.0,2500,49.047549
-2510.0,2500,65.76489
-2523.0,2500,82.18484
-2540.0,2500,99.097145
-2499.0,2500,115.536994
-2540.0,2500,131.554502
-2535.0,2500,145.281219
-2518.0,2500,158.980338
