#{"t_start": 1734094132.1984982, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2085.833333,2500,14.735556
-1079.666667,2500,26.931651
-50.333333,2500,40.457448
-47.166667,2500,52.880962
-52.5,2500,65.675907
-35.5,2500,75.607657
-56.666667,2500,82.782748
-57.833333,2500,89.727613
-39.5,2500,97.000125
-55.166667,2500,104.146937
