#{"t_start": 1734093226.5925045, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2132.166667,2500,6.234965
-2124.5,2500,12.108864
-2044.166667,2500,18.336463
-1983.5,2500,25.509546
-1974.5,2500,33.606525
-2011.833333,2500,40.705594
-1945.166667,2500,47.669567
-1917.5,2500,54.728684
-1891.0,2500,61.632461
-1926.166667,2500,70.260215
