#{"t_start": 1734093150.8054996, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2097.666667,2500,5.661634
-2074.166667,2500,10.877484
-2007.666667,2500,15.976327
-1977.833333,2500,21.226775
-1968.5,2500,28.030704
-1909.0,2500,33.1216
-1909.833333,2500,38.635834
-1867.833333,2500,44.440858
-1899.333333,2500,49.935777
-1840.0,2500,56.818519
