#{"t_start": 1734093992.5952995, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-982.333333,2500,12.622677
-38.333333,2500,23.742774
-15.333333,2500,35.472653
-18.166667,2500,47.167766
-23.166667,2500,59.62111
-35.333333,2500,71.860257
-18.666667,2500,84.52701
-35.333333,2500,97.484449
-43.333333,2500,108.55056
-59.833333,2500,119.997251
