#{"t_start": 1734092831.4964724, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2177.5,2500,5.322865
-2132.5,2500,10.040511
-2015.0,2500,14.751148
-1997.5,2500,21.081529
-1846.5,2500,28.31501
-1735.0,2500,33.633007
-1766.5,2500,39.679544
-1716.5,2500,45.534425
-1856.5,2500,52.086145
-1756.0,2500,59.778657
