#{"t_start": 1734093393.6027665, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-4086.5,5000,9.907502
-3764.0,5000,19.804317
-3647.0,5000,30.886436
-3504.0,5000,41.034079
-3237.0,5000,52.507377
