#{"t_start": 1734096444.8465636, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2503.5,2500,13.842349
-2494.0,2500,27.657151
-2511.5,2500,41.618207
-2510.25,2500,55.513879
-2522.0,2500,69.459434
-2495.5,2500,83.268614
-2508.0,2500,97.989217
-2501.0,2500,116.759122
-2520.5,2500,135.265954
-2505.0,2500,153.948177
