#{"t_start": 1734093701.2936316, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-1564.0,2500,13.977357
-66.0,2500,27.549534
-32.5,2500,40.61621
-12.25,2500,52.725235
-14.25,2500,64.608284
-18.75,2500,76.53862
-77.25,2500,88.410498
-22.0,2500,99.880515
-23.75,2500,110.822332
-20.5,2500,121.768242
