#{"t_start": 1734097489.0025055, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-9890.5,5000,27.493485
-9974.0,5000,57.063816
-9988.5,5000,87.806836
-9991.0,5000,121.800936
-9997.0,5000,153.621311
