#{"t_start": 1734096906.1005435, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-3312.833333,2500,15.580023
-2554.166667,2500,33.330907
-2509.166667,2500,51.599864
-2500.5,2500,74.400878
-2513.0,2500,91.01632
-2505.5,2500,108.266854
-2512.666667,2500,126.895657
-2501.666667,2500,145.655564
-2512.666667,2500,164.88625
-2509.666667,2500,183.546951
