#{"t_start": 1734096283.58975, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-122.0,2500,14.110953
-47.0,2500,28.955546
0.0,2500,44.175045
-45.0,2500,59.38391
-72.0,2500,74.578108
-69.0,2500,89.272795
-105.0,2500,103.45089
-63.0,2500,117.456301
-99.0,2500,131.437964
-91.0,2500,145.152795
