#{"t_start": 1734093469.172171, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-4206.5,5000,11.457828
-3996.75,5000,23.309802
-3672.25,5000,36.906907
-3529.75,5000,48.644111
-3445.25,5000,61.709023
