#{"t_start": 1734092748.1854057, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2036.0,2500,5.487552
-2097.0,2500,11.429012
-2008.0,2500,17.291252
-1862.0,2500,23.412076
-1684.5,2500,32.243933
-1730.0,2500,38.212993
-1634.5,2500,44.09586
-1597.5,2500,50.67885
-1554.5,2500,57.017043
-1685.5,2500,64.363772
