#{"t_start": 1734092961.6901603, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2121.5,2500,6.037446
-2038.25,2500,11.245131
-1911.0,2500,16.23218
-1853.5,2500,22.476584
-1913.75,2500,30.275367
-1842.75,2500,36.257083
-1858.75,2500,43.989601
-1834.5,2500,50.598909
-1731.25,2500,57.195602
-1715.75,2500,63.547753
