#{"t_start": 1734097221.1524098, "env_id": "hurry_taxi/TaxiGrid-v0"}
r,l,t
-2337.5,2500,23.760866
-2389.5,2500,47.649663
-2448.0,2500,71.076059
-2588.0,2500,95.106668
-2375.5,2500,117.565774
-2726.0,2500,140.026692
-2995.0,2500,163.062003
-2978.0,2500,185.83466
-3610.5,2500,209.127652
-2536.0,2500,232.683966
